tarih,ürün,bölge,satış_temsilcisi,miktar,birim_fiyat,indirim_oranı,toplam_satış
2023-06-17,Keyboard,Antalya,Ali Yılmaz,5,1450.9851972789727,0.2587921413447537,5377.408155078037
2024-06-08,Tablet,İzmir,Mehmet Kaya,12,492.11839554342833,0.2638023060529584,4347.5571353758805
2023-03-30,Monitor,Bursa,Fatma Özkan,2,1749.2573666721657,0.2018108982626694,2792.4763324229284
2024-06-02,Tablet,İzmir,Ayşe Demir,16,1964.7161112492513,0.18839801478122942,25513.079940499123
2024-05-14,Monitor,İstanbul,Ali Yılmaz,12,610.8838216351725,0.09203297985664236,6655.948358206488
2023-10-10,Monitor,İstanbul,Ali Yılmaz,5,1478.7631486510468,0.1213582156721609,6496.515457645047
2023-04-28,Keyboard,İstanbul,Ayşe Demir,16,700.2520575122205,0.20326228365106022,8926.675602734927
2024-03-25,Tablet,Bursa,Ali Yılmaz,13,1580.4805547698163,0.22004602394763115,16025.127205960236
2023-08-03,Tablet,İzmir,Can Arslan,18,1885.4812740716106,0.27441933448695105,24625.237637758877
2024-01-27,Mouse,Antalya,Ayşe Demir,17,251.0866566957478,0.16433540831499582,3567.0118835684834
2024-02-16,Tablet,İstanbul,Can Arslan,18,1423.8811346535183,0.12681859106817966,22379.517635547567
2024-12-31,Laptop,Bursa,Mehmet Kaya,3,450.3992304782596,0.14491190926766698,1155.393054170901
2023-07-27,Mouse,Bursa,Ayşe Demir,6,1938.64779681479,0.18109116016781251,9525.454908796955
2023-10-22,Keyboard,Antalya,Fatma Özkan,9,229.5306228608271,0.17971337614511446,1694.528097280352
2024-08-18,Keyboard,Ankara,Can Arslan,2,1422.39500643149,0.11197794433882767,2526.2362751469564
2023-10-10,Mouse,İstanbul,Ali Yılmaz,16,1187.9360862833962,0.15772686586774046,16009.066408683624
2023-02-28,Monitor,Ankara,Can Arslan,4,1896.1307714006214,0.03177174132112729,7343.549580082606
2023-09-23,Headphones,İzmir,Mehmet Kaya,16,63.03015198658117,0.23169030454960285,774.8268300320387
2024-09-01,Tablet,İstanbul,Can Arslan,1,80.02003879805153,0.17487781704127894,66.02630909348983
2023-05-17,Monitor,İzmir,Ali Yılmaz,10,828.1188694027477,0.251940481999328,6194.822022926808
2024-09-09,Tablet,İstanbul,Ayşe Demir,18,1498.5087010673167,0.09811339324554533,24326.728696757298
2024-05-21,Headphones,İstanbul,Fatma Özkan,15,554.4877022031098,0.13032099570198294,7233.394691212438
2023-03-14,Keyboard,Ankara,Mehmet Kaya,17,1116.408133458287,0.20120265761469766,15160.325450404865
2023-07-31,Headphones,İstanbul,Can Arslan,15,1490.5101439168045,0.004123666203403575,22265.45666415757
2024-07-28,Laptop,İstanbul,Can Arslan,11,532.7415520457785,0.01875788872285372,5750.232898239098
2023-03-02,Mouse,İzmir,Ayşe Demir,1,1362.0997537662556,0.024344753560871745,1328.939770935492
2023-10-31,Phone,Ankara,Ayşe Demir,6,797.4042673022926,0.14805029764632247,4076.089969102443
2023-11-15,Headphones,İzmir,Ayşe Demir,6,1498.618912652481,0.2213752180062076,7001.170944934874
2024-11-21,Tablet,Ankara,Ali Yılmaz,9,452.12393991407276,0.23991562918945836,3092.87106358174
2023-10-22,Laptop,Bursa,Fatma Özkan,1,1795.9248738486801,0.19993891425805072,1436.8496044823482
2024-07-21,Keyboard,Antalya,Ayşe Demir,11,1294.0108122352406,0.2500929402431875,10674.266278465395
2024-11-10,Monitor,Ankara,Fatma Özkan,11,1875.747211864407,0.019201903982586276,20237.02223407241
2023-03-04,Tablet,İzmir,Ayşe Demir,13,637.0398517769104,0.15078937278903914,7032.753157116019
2024-07-26,Keyboard,Bursa,Fatma Özkan,15,598.0242586930051,0.21388800235764172,7051.71066959623
2023-05-01,Laptop,Antalya,Can Arslan,5,1583.7186456621516,0.282759392256035,5679.536619550854
2023-08-30,Phone,İzmir,Can Arslan,15,1386.011904255244,0.0331295590233308,20101.409115992712
2023-03-10,Laptop,Bursa,Fatma Özkan,10,1094.3299390153616,0.10706579255133306,9771.646367820298
2023-11-15,Mouse,Bursa,Ali Yılmaz,13,650.201871777454,0.2741365331619778,6135.451202308401
2024-01-24,Monitor,Ankara,Ali Yılmaz,10,579.4225706546423,0.06953507708680501,5391.32377538337
2023-08-01,Headphones,İstanbul,Mehmet Kaya,13,1031.108321475503,0.0581589203810678,12624.822271133187
2024-09-21,Headphones,Ankara,Ali Yılmaz,12,1724.5903447314709,0.22450675609972193,16048.897930018888
2024-12-26,Laptop,Antalya,Can Arslan,13,1457.761993655575,0.11544108516633096,16763.192773518636
2024-09-15,Phone,Antalya,Ali Yılmaz,8,1732.7961780245769,0.15956672370225425,11650.396552427257
2024-09-11,Mouse,İstanbul,Ali Yılmaz,11,1478.2070363847038,0.2644987446998138,11959.454439399695
2024-09-25,Mouse,Bursa,Mehmet Kaya,4,280.9093263930672,0.06356829913203273,1052.2095932157395
2023-01-11,Tablet,İzmir,Fatma Özkan,8,1973.1810103052328,0.1244207480902413,13821.410823084781
2023-10-16,Tablet,İstanbul,Mehmet Kaya,3,1408.0381237204092,0.21064382885454883,3334.3307465003018
2024-03-24,Headphones,Ankara,Ayşe Demir,19,1116.036247443613,0.1726228161858445,17544.275621443878
2023-04-03,Phone,Antalya,Ali Yılmaz,7,328.5418313879471,0.20762209410731067,1822.3050184733138
2023-03-12,Headphones,Antalya,Ayşe Demir,17,1373.850563901789,0.231896016391676,17939.42154726361
2023-04-13,Headphones,İstanbul,Ali Yılmaz,17,1721.7523596036397,0.20197393180635945,23358.055520939466
2024-01-22,Phone,Antalya,Can Arslan,11,1392.8316771503573,0.07598171505681452,14157.021312885152
2023-01-25,Tablet,Bursa,Ali Yılmaz,1,956.8577341862565,0.26225120464710777,705.9206407200087
2024-02-29,Keyboard,Bursa,Mehmet Kaya,9,1086.5759237112366,0.15316853862280141,8281.320096362992
2024-10-20,Mouse,İstanbul,Can Arslan,15,959.3040244733318,0.02270991819293624,14062.774628330819
2024-06-25,Laptop,Ankara,Mehmet Kaya,16,455.51490061431036,0.01259562867287647,7196.438465139365
2024-06-01,Monitor,İstanbul,Fatma Özkan,15,179.80121943273457,0.19449540223562867,2172.460634050625
2024-11-15,Mouse,Ankara,Can Arslan,13,1978.9746202176127,0.06946453078951464,23939.5789981379
2023-08-09,Keyboard,Ankara,Can Arslan,3,479.2170855142686,0.10515616028584854,1286.4733705746391
2023-02-09,Keyboard,Bursa,Mehmet Kaya,11,1330.6224952071354,0.21262969656874628,11524.619015840635
2024-02-18,Keyboard,Ankara,Ali Yılmaz,9,60.3612775532746,0.2413483927295467,412.13862209420745
2023-11-13,Phone,İstanbul,Fatma Özkan,8,880.8384063708892,0.16440970699927202,5888.160176525965
2024-01-03,Headphones,Ankara,Fatma Özkan,17,78.52510481146764,0.062172689930663494,1251.930792910274
2023-02-13,Headphones,İzmir,Fatma Özkan,9,726.5771864823889,0.11722654569889113,5772.6274745469545
2024-03-17,Laptop,İzmir,Can Arslan,4,1712.5406621297684,0.16249392546502794,5737.052829687297
2024-07-27,Mouse,Bursa,Ayşe Demir,13,1439.9164686228205,0.11586359784510919,16550.07335763283
2024-09-07,Keyboard,İstanbul,Can Arslan,2,878.4591435927696,0.27235155416506024,1278.418861129542
2023-10-27,Keyboard,İstanbul,Ayşe Demir,2,310.61863375051007,0.13315775652639034,538.5147066899992
2024-10-19,Tablet,İstanbul,Ali Yılmaz,15,1291.685348236438,0.22446984939956877,15026.113989692627
2023-03-02,Laptop,Antalya,Fatma Özkan,14,476.4954453459582,0.1785909797782467,5479.567196624522
2024-08-08,Phone,Antalya,Fatma Özkan,6,1584.0812643792528,0.23209876946869973,7298.507713070438
2023-12-06,Monitor,İstanbul,Fatma Özkan,8,110.74073094711258,0.07787293478251475,816.9362018264005
2023-03-11,Headphones,Antalya,Mehmet Kaya,15,1136.8074806673658,0.011693796198339124,16852.708285075416
2024-11-20,Tablet,İstanbul,Mehmet Kaya,8,1485.6463209306728,0.1309258796188779,10329.094156482197
2023-03-18,Tablet,Ankara,Ayşe Demir,8,535.5670354127253,0.1730107196573269,3543.265577529829
2024-07-03,Keyboard,Bursa,Fatma Özkan,11,1870.4636127424137,0.24040439756214255,15628.755282350816
2024-07-26,Mouse,İzmir,Can Arslan,3,1163.766482313604,0.09120908173439989,3172.8612303255227
2024-04-03,Keyboard,Antalya,Mehmet Kaya,11,76.71217329738336,0.02406667393671422,823.5256307922436
2024-05-15,Keyboard,Ankara,Ali Yılmaz,4,125.92913254094795,0.25113588834919565,377.21523188493353
2023-08-23,Mouse,İzmir,Mehmet Kaya,16,858.889482808447,0.12070048657119982,12083.537669161302
2023-12-05,Laptop,Bursa,Can Arslan,19,912.4729206297138,0.21221910000987831,13657.746033975525
2024-10-26,Monitor,İzmir,Mehmet Kaya,14,774.3975901358967,0.18555811761545568,8829.825634340683
2023-07-10,Keyboard,Antalya,Mehmet Kaya,12,1013.5879577438712,0.25831358985099356,9021.172964991776
2023-06-19,Monitor,İstanbul,Mehmet Kaya,11,1674.0222086446977,0.10872939678474873,16412.074620639356
2024-11-24,Mouse,İzmir,Can Arslan,12,1025.7009201203432,0.20726519296524684,9757.305851843628
2024-05-25,Laptop,İstanbul,Ayşe Demir,19,1508.1989820307763,0.24307757600985938,21690.202957425758
2023-07-12,Phone,Bursa,Ayşe Demir,15,933.1765870218411,0.2846233185449133,10013.59155052903
2024-03-09,Monitor,Ankara,Ali Yılmaz,11,934.4790498495265,0.13646173284086047,8876.542613439371
2024-06-15,Tablet,İzmir,Fatma Özkan,13,349.6975335461988,0.17178216986460673,3765.1345216853124
2024-03-13,Mouse,İzmir,Fatma Özkan,8,1208.461422110939,0.21079206175746865,7629.818779118493
2023-01-29,Mouse,İstanbul,Fatma Özkan,16,1396.8255537386128,0.17903292598850687,18347.96460411636
2023-02-14,Keyboard,İzmir,Can Arslan,9,1994.613904812025,0.009007801598817844,17789.821366421114
2023-08-22,Laptop,İstanbul,Can Arslan,14,703.7941476526767,0.02010496132536299,9655.021509463439
2024-09-22,Monitor,İstanbul,Ali Yılmaz,10,1879.0322012960937,0.025531045835935604,18310.585440376042
2024-06-06,Mouse,Ankara,Fatma Özkan,2,976.1543822643091,0.01656675622290854,1919.9653411548247
2024-12-28,Mouse,Bursa,Can Arslan,3,1971.3424729602066,0.049806547092858235,5619.470133733687
2024-08-06,Monitor,İzmir,Can Arslan,10,550.1029689826937,0.1065959245421663,4914.642344105929
2024-09-28,Headphones,Bursa,Can Arslan,4,336.497750988353,0.10279354395675645,1207.6318185231282
2024-01-18,Phone,Ankara,Mehmet Kaya,14,1617.4195364427765,0.041144546445822945,21712.20160484515
2024-04-30,Mouse,İzmir,Fatma Özkan,16,389.7746332084901,0.2626216875365503,4598.581780421384
2023-03-06,Phone,Ankara,Ali Yılmaz,10,599.7421336642218,0.10914289234228004,5342.845425365784
2023-03-30,Mouse,İzmir,Fatma Özkan,8,1345.1933404899821,0.059773786322494214,10118.288329544734
2024-05-17,Phone,Antalya,Ali Yılmaz,9,1883.8174542364566,0.004746951599046245,16873.875575637816
2023-03-23,Headphones,İstanbul,Fatma Özkan,12,1389.726343635837,0.1974247754247571,13384.319188099958
2023-08-15,Mouse,Bursa,Mehmet Kaya,8,433.0174709504339,0.2854334476989276,2475.358410425451
2023-08-17,Tablet,İzmir,Can Arslan,14,1307.2532347247961,0.06894801773928552,17039.690017101537
2024-07-04,Laptop,Antalya,Mehmet Kaya,6,306.7244981468539,0.25641103502795926,1368.461712651526
2023-02-22,Tablet,İzmir,Fatma Özkan,3,406.5336707441934,0.2477132854682001,917.4896385321053
2024-02-10,Headphones,İstanbul,Mehmet Kaya,10,766.4119209592874,0.026105165490836624,7464.046109284952
2023-06-26,Keyboard,Antalya,Can Arslan,9,542.659759711509,0.15602221833334512,4121.935021809714
2024-08-18,Phone,Bursa,Can Arslan,13,1747.8046165447595,0.2377784439627404,17318.78660813408
2023-10-03,Monitor,Antalya,Ali Yılmaz,4,943.7310094457721,0.10536581620463427,3377.17608543158
2023-09-30,Mouse,Ankara,Mehmet Kaya,13,1892.0981777336356,0.1829824675788155,20096.40599551721
2023-11-11,Mouse,İzmir,Can Arslan,7,62.54866241875164,0.2317548858238212,336.36893011022784
2024-12-01,Phone,Ankara,Ayşe Demir,17,1422.9623790766111,0.280551626017948,17403.715487693105
2024-05-12,Headphones,Ankara,Can Arslan,11,109.40418830247225,0.061334511739281915,1129.633294137784
2024-07-20,Laptop,İzmir,Fatma Özkan,15,1825.6811485681224,0.1529562028651373,23196.478386610197
2024-04-23,Headphones,Bursa,Ali Yılmaz,9,1686.4017702115823,0.04820387541355355,14445.996024447963
2023-04-08,Laptop,Bursa,Ali Yılmaz,13,267.60634991663255,0.1824958500023315,2844.0009210934795
2023-03-13,Keyboard,Bursa,Ali Yılmaz,11,1612.8192636347596,0.1176280730713718,15654.170855851156
2023-05-19,Phone,İzmir,Ali Yılmaz,1,512.0199835679648,0.20321793896666182,407.96833779753894
2024-02-28,Phone,Ankara,Can Arslan,13,1662.3741938968685,0.15742069129842964,18208.8672882604
2023-08-21,Laptop,İzmir,Mehmet Kaya,11,620.4070296786914,0.09966167128419648,6144.338510468938
2024-03-25,Phone,İzmir,Fatma Özkan,17,1324.097822033427,0.05769296881008824,21211.013690650892
2023-01-28,Mouse,Antalya,Mehmet Kaya,4,733.3058375198849,0.27387930143240696,2129.874188014531
2024-11-06,Mouse,Antalya,Fatma Özkan,17,1427.1800169827613,0.18680686228493923,19729.74093360557
2024-05-08,Keyboard,Ankara,Fatma Özkan,3,327.39771756479007,0.09394896054893312,889.9171269404545
2023-07-29,Laptop,Bursa,Ayşe Demir,4,437.05759548043073,0.049465432969541534,1661.7534091494579
2024-01-02,Monitor,Antalya,Ali Yılmaz,2,419.31716487544986,0.0015079657829409343,837.3696978772358
2024-09-21,Mouse,İstanbul,Ayşe Demir,8,1176.8876697534722,0.27130793249815716,6860.70967432067
2023-01-05,Keyboard,Ankara,Mehmet Kaya,16,1579.2020400122703,0.1387173530737622,21762.229008849325
2023-04-15,Headphones,Bursa,Ayşe Demir,15,834.6922056336579,0.2653760664688841,9197.773070855412
2023-05-20,Phone,Bursa,Ali Yılmaz,2,410.03329182736996,0.1026322862590782,735.9012752895824
2024-03-08,Monitor,Antalya,Can Arslan,1,278.00089427451337,0.2046459484684905,221.10913759061702
2023-09-07,Tablet,Bursa,Ali Yılmaz,5,742.5067131199345,0.013574756705666357,3662.136825685037
2023-12-30,Phone,Bursa,Mehmet Kaya,18,256.41380996192225,0.2619058182089148,3406.6357427480366
2024-10-24,Keyboard,Ankara,Ayşe Demir,17,211.331377266158,0.07618133157710884,3318.941816213962
2023-07-11,Headphones,Ankara,Can Arslan,5,281.4827362427674,0.29417046811821707,993.3941397751792
2023-07-16,Laptop,İzmir,Ayşe Demir,1,1414.4251518939786,0.18508320821535057,1152.6388070009564
2023-04-18,Monitor,Ankara,Can Arslan,8,627.8973463509124,0.2814947185953948,3609.1804762645365
2024-03-13,Monitor,Ankara,Ali Yılmaz,7,1940.9610839560553,0.12937016093746737,11829.010453059096
2024-05-09,Mouse,Bursa,Ali Yılmaz,12,1070.9936461818331,0.06547796180811884,12010.405981444812
2024-09-04,Phone,İstanbul,Ali Yılmaz,10,750.4570566162462,0.2470656679835457,5650.4488263038775
2023-07-28,Tablet,İzmir,Can Arslan,16,756.9916032902344,0.24171435770046534,9184.253825860638
2024-06-12,Tablet,Ankara,Can Arslan,17,1677.4523575607805,0.10750039700150212,25451.134573922143
2024-03-04,Tablet,İzmir,Can Arslan,15,1656.0660409604984,0.11538332279363045,21974.754575831754
2024-02-19,Headphones,İzmir,Fatma Özkan,6,1374.4383448422802,0.022970477530061695,8057.201038353753
2024-02-11,Laptop,Ankara,Ayşe Demir,15,977.4125740529162,0.12232443150081967,12867.767048852107
2024-12-10,Keyboard,Ankara,Ayşe Demir,4,1146.268181575824,0.21442598293318374,3601.9140001455794
2023-01-13,Phone,Bursa,Mehmet Kaya,11,135.87873980750555,0.208000546120412,1183.7747649353014
2024-02-23,Keyboard,Bursa,Fatma Özkan,3,836.2551244598418,0.2500932031425517,1881.3402052179204
2023-11-13,Headphones,İstanbul,Mehmet Kaya,18,256.45492051560217,0.1064693050459662,4124.706180348375
2023-05-21,Tablet,Ankara,Can Arslan,16,473.06467943456505,0.08640160377721234,6915.058119057052
2023-07-06,Monitor,Bursa,Can Arslan,13,1434.7237943576947,0.02871871642331919,18115.764791302718
2023-05-16,Phone,İzmir,Ali Yılmaz,7,479.8697082785669,0.2658545316388035,2466.059202155635
2024-05-18,Monitor,İzmir,Ayşe Demir,16,836.2607347084544,0.22571936469113635,10360.007887262705
2024-10-19,Mouse,Antalya,Can Arslan,7,1476.4181048841212,0.2473414552813647,7778.670915528297
2023-06-22,Phone,Antalya,Ayşe Demir,14,259.84766028172476,0.23043845351426465,2799.5627421594572
2023-01-06,Mouse,Ankara,Ayşe Demir,9,651.5131489044938,0.1719126601857047,4855.588112973215
2024-09-15,Keyboard,İzmir,Ayşe Demir,11,1440.0496919288623,0.20900853343102457,12529.737195261134
2024-03-27,Laptop,İstanbul,Mehmet Kaya,5,1721.523731266198,0.246128046077706,6489.042295066234
2023-10-18,Tablet,İstanbul,Fatma Özkan,16,1257.7197355669773,0.13632094634398584,17380.259055663668
2024-05-29,Laptop,Bursa,Fatma Özkan,14,1391.6888362945513,0.0361162736367267,18779.967100520633
2023-08-21,Laptop,Ankara,Mehmet Kaya,15,868.7049604883193,0.14906865555001467,11088.124199380454
2024-12-27,Tablet,İstanbul,Fatma Özkan,2,383.32598472065416,0.1254434364488399,670.4805118343196
2023-01-25,Mouse,Ankara,Ali Yılmaz,14,816.552619740832,0.03007366911686299,11087.94241013534
2023-01-25,Tablet,İzmir,Fatma Özkan,16,367.8872719390281,0.07014384992791924,5473.315877531925
2024-06-06,Headphones,Antalya,Can Arslan,7,314.1460967496471,0.06944256412958943,2046.3169039603467
2024-07-29,Mouse,Bursa,Ali Yılmaz,10,1857.4868753456608,0.06410944247109852,17384.044273698677
2023-08-29,Keyboard,Ankara,Mehmet Kaya,16,72.03994634859382,0.23621158744478188,880.3724201944889
2024-03-06,Phone,Ankara,Fatma Özkan,13,1154.1192807176024,0.0018772413079410687,14975.385364284124
2024-04-18,Keyboard,İzmir,Mehmet Kaya,15,579.409404958287,0.2712729874222695,6333.469271020395
2024-07-28,Monitor,Bursa,Can Arslan,11,1621.0151704585169,0.06729556765605788,16631.20837821773
2024-01-11,Monitor,Antalya,Can Arslan,16,426.83635970662795,0.015167756387861685,6725.795356561857
2023-06-24,Monitor,Antalya,Ayşe Demir,7,150.02300551337038,0.14776061421428677,894.98859850709
2023-10-20,Headphones,İzmir,Fatma Özkan,15,1083.3841445139542,0.04841020751651493,15464.059398868974
2024-09-09,Headphones,Antalya,Mehmet Kaya,6,725.7895816422679,0.12231473119956757,3822.0889443374836
2023-08-12,Mouse,Antalya,Fatma Özkan,13,708.1883084734469,0.24085536269866378,6989.025635502582
2024-03-02,Tablet,Antalya,Fatma Özkan,15,629.7100483485866,0.06899812618897215,8793.918524552506
2024-07-03,Tablet,Bursa,Ali Yılmaz,9,1113.8851374945295,0.031677463792992,9707.400732437953
2024-05-31,Monitor,İzmir,Can Arslan,4,577.7556868644431,0.0243688904420018,2254.7056873159995
2024-10-10,Mouse,Bursa,Mehmet Kaya,10,1597.9453026206772,0.19782688862459927,12818.28755210935
2024-03-16,Headphones,Antalya,Mehmet Kaya,2,897.0049213753746,0.13393257653896462,1553.7334821748786
2023-07-13,Monitor,İstanbul,Can Arslan,11,593.9292483432797,0.03875233357293312,6280.044143920354
2023-12-07,Monitor,Ankara,Ayşe Demir,12,128.2707752164647,0.26697401290885875,1128.3097394159392
2023-12-14,Laptop,Bursa,Can Arslan,10,1593.353904734562,0.1807409492110365,13053.696075637257
2023-04-18,Keyboard,Ankara,Mehmet Kaya,8,231.8793212174313,0.2891469482635421,1318.6569849759157
2023-07-14,Monitor,İzmir,Ayşe Demir,17,1890.6601527790929,0.22974871177047296,24756.81811079962
2023-11-12,Tablet,Bursa,Fatma Özkan,10,1400.0908970011076,0.069999846794798,13020.847487122388
2023-12-27,Tablet,Ankara,Can Arslan,16,464.051249859438,0.036602224073066715,7153.055072491139
2023-12-29,Keyboard,İstanbul,Ayşe Demir,2,852.1804142545493,0.03791592672170013,1639.7384082280114
2023-07-20,Mouse,İstanbul,Ayşe Demir,16,104.31186960109508,0.18941259781447528,1352.86219835307
2023-11-17,Keyboard,Bursa,Fatma Özkan,2,1344.457725962814,0.28959081708911993,1910.2302291189253
2023-10-12,Phone,Bursa,Can Arslan,7,1025.5431436551326,0.020818225771255017,7029.3520846665015
2024-10-19,Tablet,Ankara,Ayşe Demir,12,343.8405996516259,0.2554782957912657,3071.96147074538
2024-11-15,Monitor,Antalya,Fatma Özkan,1,1683.1851264483084,0.18434573325348938,1372.897130111828
2023-10-21,Keyboard,Antalya,Mehmet Kaya,16,474.8881902721508,0.19855037553419944,6089.583388109742
2023-04-14,Keyboard,Bursa,Ali Yılmaz,13,1682.6628639200921,0.03821084203436432,21038.769687386757
2024-07-11,Phone,Bursa,Ali Yılmaz,9,948.3061681753038,0.14969133507412977,7257.176566218994
2023-04-19,Keyboard,Bursa,Mehmet Kaya,14,280.52631346762274,9.215653614724761e-06,3927.3321952800325
2023-10-14,Keyboard,İstanbul,Fatma Özkan,19,339.024051093683,0.027629626259876937,6263.481922108247
2023-09-08,Monitor,İzmir,Can Arslan,9,1128.5683435638246,0.24367743629710256,7682.0553262631165
2024-08-29,Tablet,Ankara,Can Arslan,5,808.016378359266,0.07208973703511003,3748.833450616423
2023-09-04,Laptop,Bursa,Fatma Özkan,11,1667.9595893271676,0.29303831184827583,12971.018797435501
2023-02-23,Mouse,İzmir,Fatma Özkan,14,954.4377869689758,0.09600819496871757,12079.255129650059
2024-03-12,Phone,İstanbul,Ali Yılmaz,2,1361.389162213616,0.20465750677652964,2165.541301044778
2023-01-29,Keyboard,İstanbul,Mehmet Kaya,3,1349.903315514776,0.03586859932561693,3904.452523086764
2023-07-31,Headphones,Bursa,Ali Yılmaz,7,1752.075872053046,0.14998769758943653,10425.002322012637
2023-04-12,Keyboard,Antalya,Mehmet Kaya,13,1363.7183804072051,0.23024964917721163,13646.395122645103
2024-04-20,Monitor,Antalya,Can Arslan,11,432.679147577023,0.03766493696954313,4580.205462310487
2024-09-18,Mouse,İzmir,Can Arslan,9,217.76270621423924,0.01710807420108581,1926.334851102871
2024-07-04,Keyboard,Bursa,Mehmet Kaya,10,1649.1316290085163,0.01247368795397813,16285.608756732285
2024-03-02,Keyboard,Bursa,Ali Yılmaz,10,350.1430440766648,0.29310950296355276,2475.1279046120826
2023-11-24,Keyboard,Bursa,Mehmet Kaya,7,959.0541026987361,0.05698084093726827,6330.844753958374
2024-10-27,Tablet,Bursa,Mehmet Kaya,19,1827.11142065333,0.00628023534801998,34497.097887566866
2024-08-22,Laptop,Antalya,Ali Yılmaz,4,822.0775910821022,0.2268761374267303,2542.271210209295
2024-01-01,Mouse,İzmir,Fatma Özkan,9,539.2142447868655,0.03613420199896963,4677.571515105135
2024-06-23,Keyboard,İstanbul,Ayşe Demir,19,199.60951236312619,0.04981575644446091,3603.650456713695
2024-06-30,Tablet,Bursa,Ali Yılmaz,3,930.8919781638155,0.10641856701906378,2495.4833633942417
2023-04-03,Headphones,İstanbul,Mehmet Kaya,6,805.1851022784406,0.1979070818791423,3874.9996098837346
2024-07-29,Tablet,Bursa,Ayşe Demir,6,937.9971141871848,0.12448813082390414,4927.365640342837
2024-06-02,Tablet,İstanbul,Ayşe Demir,17,345.2930130214284,0.1432248568441061,5029.254001256792
2024-01-26,Headphones,Ankara,Mehmet Kaya,1,297.30684397331663,0.11752273516868345,262.36653048520344
2024-05-30,Laptop,Bursa,Mehmet Kaya,4,1127.1139687436068,0.1785689198158205,3703.3857793429543
2024-04-01,Headphones,İzmir,Can Arslan,19,626.1624530221807,0.15899110230642619,10005.555693472477
2023-10-10,Tablet,İstanbul,Ayşe Demir,16,1138.7870143750215,0.2609813498693067,13465.357474396651
2023-01-31,Monitor,Antalya,Ali Yılmaz,7,1882.158748599073,0.22654008523355876,10190.420416878456
2023-02-08,Laptop,Bursa,Mehmet Kaya,2,1278.6815973802436,0.24859587183548676,1921.613261759018
2024-06-13,Mouse,Antalya,Can Arslan,1,680.0444182493577,0.29632486172975653,478.5303500415241
2023-03-31,Headphones,Bursa,Mehmet Kaya,5,874.1792658884688,0.2986913500784425,3065.3474037483015
2024-06-25,Laptop,Ankara,Ali Yılmaz,10,1628.866320718484,0.2851598462863227,11643.79051081433
2023-06-04,Phone,İstanbul,Can Arslan,12,1638.0542195740845,0.08410042576542374,18003.51794737266
2024-12-02,Headphones,Ankara,Fatma Özkan,7,792.8560977957762,0.016369622484809686,5459.141399530561
2023-09-16,Phone,İzmir,Ayşe Demir,12,1516.6509641099638,0.2716616513786703,13255.620703617584
2023-12-30,Keyboard,Ankara,Mehmet Kaya,4,438.85261562914326,0.07934154500015723,1616.1334843110676
2023-04-08,Headphones,Ankara,Fatma Özkan,6,958.9267706840535,0.13361595779336166,4984.79311059245
2023-03-26,Phone,İzmir,Fatma Özkan,19,1270.0190393831892,0.17148229484488314,19992.431940248254
2024-03-04,Tablet,Antalya,Can Arslan,10,602.5599343376805,0.2511711654665454,4512.142533666402
2023-09-08,Phone,Ankara,Can Arslan,15,328.7737113214667,0.22268806145107883,3833.3959633681893
2023-01-29,Phone,İzmir,Fatma Özkan,15,1716.8712686585598,0.28572459179899307,18394.7838937451
2023-03-08,Phone,Ankara,Fatma Özkan,15,1036.1086503736792,0.018612425086966287,15252.362336049622
2024-07-10,Phone,Antalya,Mehmet Kaya,16,443.59157895932833,0.07743117874814053,6547.9001618841385
2023-11-23,Phone,Ankara,Ali Yılmaz,17,1308.8657537834847,0.01367554738460064,21946.42706850814
2024-05-05,Tablet,İstanbul,Ali Yılmaz,18,381.2797927771617,0.0380833241264918,6601.6690352270525
2024-10-27,Tablet,İstanbul,Fatma Özkan,11,1396.916314470863,0.2186358666769728,12006.503359194556
2023-01-25,Mouse,Antalya,Mehmet Kaya,14,607.5060408538446,0.20171694383961133,6789.46490500187
2023-11-15,Laptop,Bursa,Mehmet Kaya,15,856.6734240212577,0.1958918765723818,10332.870890700686
2024-04-25,Monitor,İstanbul,Ayşe Demir,16,1915.6048460842321,0.17980791751264968,25138.622846922983
2024-03-07,Phone,Antalya,Can Arslan,5,239.08305838257826,0.053709491232475134,1131.210144772729
2024-01-02,Mouse,Ankara,Ayşe Demir,13,976.4252520901978,0.27673028509683734,9180.844578145838
2024-05-09,Headphones,Ankara,Ali Yılmaz,11,1695.3223357752227,0.09747683832199239,16830.744420019186
2024-06-21,Tablet,Antalya,Fatma Özkan,9,1279.899016759262,0.22190486932893244,8962.948734219619
2024-12-26,Phone,İzmir,Ayşe Demir,12,1475.1971742635128,0.12600330128869885,15471.809523054604
2024-11-29,Laptop,İzmir,Fatma Özkan,17,1916.5340788625074,0.26704141603407416,23880.58177761356
2023-05-07,Keyboard,Antalya,Fatma Özkan,16,1283.9650907899384,0.2306760133713505,15804.5622774165
2024-11-15,Tablet,Bursa,Can Arslan,8,298.7618404141732,0.12272554459046287,2096.7690467719585
2024-10-07,Phone,İzmir,Mehmet Kaya,11,865.8595900877503,0.10734337480067792,8502.068295426196
2024-05-05,Mouse,İstanbul,Can Arslan,7,1129.2699636092073,0.17108608161941713,6552.473133113644
2024-04-10,Keyboard,İzmir,Ayşe Demir,7,1571.4146646444854,0.1691678763166207,9139.072481096482
2024-10-07,Keyboard,İstanbul,Can Arslan,13,854.1859679123389,0.05872668192168738,10452.29198354617
